date,close
2011-06-22,6.493896007537842
2011-06-24,6.456997871398926
2011-06-27,6.458846569061279
2011-06-28,6.650710582733154
2011-06-29,6.711589336395264
2011-06-30,6.724503040313721
2011-07-01,6.7322564125061035
2011-07-04,6.7913103103637695
2011-07-05,6.783929824829102
2011-07-06,6.682431221008301
2011-07-07,6.542174816131592
2011-07-08,6.403763294219971
2011-07-11,6.167545795440674
2011-07-12,6.006985664367676
2011-07-13,6.045746326446533
2011-07-14,5.866735935211182
2011-07-15,5.848275661468506
2011-07-18,5.794759750366211
2011-07-19,5.933166027069092
2011-07-20,5.97561502456665
2011-07-21,6.056814670562744
2011-07-22,6.058660507202148
2011-07-25,5.923941612243652
2011-07-26,5.827980041503906
2011-07-27,5.713558673858643
2011-07-28,5.730167388916016
2011-07-29,5.813216686248779
2011-08-01,5.796968460083008
2011-08-02,5.460964679718018
2011-08-03,5.344658374786377
2011-08-04,5.178503513336182
2011-08-05,5.224654197692871
2011-08-08,4.716965675354004
2011-08-09,5.040040969848633
2011-08-10,4.9226789474487305
2011-08-11,5.086770534515381
2011-08-12,5.181865215301514
2011-08-15,5.295612335205078
2011-08-16,5.222886562347412
2011-08-17,5.379518508911133
2011-08-18,5.16135835647583
2011-08-19,4.96929407119751
2011-08-22,4.904032230377197
2011-08-23,4.941328048706055
2011-08-24,4.913354396820068
2011-08-25,4.958107948303223
2011-08-26,5.0811767578125
2011-08-29,5.155757904052734
2011-08-30,5.258315563201904
2011-08-31,5.379518508911133
2011-09-01,5.745513916015625
2011-09-02,5.594413757324219
2011-09-05,5.37243127822876
2011-09-06,5.4675679206848145
2011-09-08,5.534725666046143
2011-09-09,5.37243127822876
2011-09-12,5.277294635772705
2011-09-13,5.226930618286133
2011-09-14,5.275425910949707
2011-09-15,5.363103866577148
2011-09-16,5.465702056884766
2011-09-19,5.419067859649658
2011-09-20,5.404144287109375
2011-09-21,5.387349605560303
2011-09-22,5.176557540893555
2011-09-23,5.116865634918213
2011-09-26,5.228792190551758
2011-09-27,5.445186614990234
2011-09-28,5.4283928871154785
2011-09-29,5.465702056884766
2011-09-30,5.419067859649658
2011-10-03,5.350386619567871
2011-10-04,5.2850751876831055
2011-10-05,5.374651908874512
2011-10-06,5.477289199829102
2011-10-07,5.410110950469971
2011-10-10,5.6228556632995605
2011-10-11,5.729231357574463
2011-10-13,5.794543266296387
2011-10-14,5.859859943389893
2011-10-17,5.841203212738037
2011-10-18,5.859859943389893
2011-10-19,5.971832275390625
2011-10-20,5.897186756134033
2011-10-21,6.011023998260498
2011-10-24,6.147261142730713
2011-10-25,6.147261142730713
2011-10-26,6.147261142730713
2011-10-27,6.147261142730713
2011-10-28,6.177118301391602
2011-10-31,6.108067989349365
2011-11-01,5.99829626083374
2011-11-03,6.0673699378967285
2011-11-04,6.089771270751953
2011-11-07,6.08603572845459
2011-11-08,6.07670259475708
2011-11-09,5.9236159324646
2011-11-10,5.9236159324646
2011-11-11,5.944156169891357
2011-11-14,5.959092140197754
2011-11-16,5.99829626083374
2011-11-17,5.772403717041016
2011-11-18,5.684659004211426
2011-11-21,5.602517127990723
2011-11-22,5.587577819824219
2011-11-23,5.518506050109863
2011-11-24,5.540908336639404
2011-11-25,5.509169578552246
2011-11-28,5.664122104644775
2011-11-29,5.619317054748535
2011-11-30,5.955358028411865
2011-12-01,6.191045761108398
2011-12-02,6.213456630706787
2011-12-05,6.312440872192383
2011-12-06,6.340449333190918
2011-12-07,6.331113338470459
2011-12-08,6.318042755126953
2011-12-09,6.387145042419434
2011-12-12,6.387145042419434
2011-12-13,6.303096294403076
2011-12-14,6.25640869140625
2011-12-15,6.163031578063965
2011-12-16,6.20038366317749
2011-12-19,6.163031578063965
2011-12-20,6.312440872192383
2011-12-21,6.312440872192383
2011-12-22,6.424492835998535
2011-12-23,6.478649616241455
2011-12-26,6.443168640136719
2011-12-27,6.461625099182129
2011-12-28,6.314729690551758
2011-12-29,6.401361465454102
2012-01-02,6.411153316497803
2012-01-03,6.571298122406006
2012-01-04,6.578826427459717
2012-01-05,6.52984619140625
2012-01-06,6.578826427459717
2012-01-09,6.620278358459473
2012-01-10,6.706937313079834
2012-01-11,6.716360569000244
2012-01-12,6.731432914733887
2012-01-13,6.688096046447754
2012-01-16,6.733312606811523
2012-01-17,6.733312606811523
2012-01-18,6.921713829040527
2012-01-19,6.961275100708008
2012-01-20,6.989532947540283
2012-01-23,6.8576579093933105
2012-01-24,6.733312606811523
2012-01-26,6.83881950378418
2012-01-27,6.803023338317871
2012-01-30,6.688096046447754
2012-01-31,6.616504669189453
2012-02-01,6.728076457977295
2012-02-02,6.728076457977295
2012-02-03,6.754464149475098
2012-02-06,6.795924663543701
2012-02-07,6.8600006103515625
2012-02-08,7.010775089263916
2012-02-09,6.963656902313232
2012-02-10,6.8411545753479
2012-02-13,6.8411545753479
2012-02-14,6.969308376312256
2012-02-15,6.8600006103515625
2012-02-16,6.876962661743164
2012-02-17,6.909008026123047
2012-02-23,6.803459167480469
2012-02-24,6.784613609313965
2012-02-27,6.71112060546875
2012-02-28,6.893920421600342
2012-02-29,6.935385227203369
2012-03-01,7.093935966491699
2012-03-02,7.189281463623047
2012-03-05,7.084400177001953
2012-03-06,6.846027851104736
2012-03-07,6.989044189453125
2012-03-08,7.212163925170898
2012-03-09,7.326585292816162
2012-03-12,7.210259437561035
2012-03-13,7.294163703918457
2012-03-14,7.322772979736328
2012-03-15,7.336119174957275
2012-03-16,7.360905170440674
2012-03-19,7.360905170440674
2012-03-20,7.231230735778809
2012-03-21,7.189281463623047
2012-03-22,6.989044189453125
2012-03-23,6.922302722930908
2012-03-26,7.0443501472473145
2012-03-27,7.0500664710998535
2012-03-28,6.865094184875488
2012-03-29,6.79453706741333
2012-03-30,6.661052227020264
2012-04-02,6.734501361846924
2012-04-03,6.629569053649902
2012-04-04,6.42543888092041
2012-04-05,6.295704364776611
2012-04-09,6.2003173828125
2012-04-10,6.074402809143066
2012-04-11,6.074402809143066
2012-04-12,6.288079261779785
2012-04-13,6.043880462646484
2012-04-16,5.999999046325684
2012-04-17,6.00954008102417
2012-04-18,5.973290920257568
2012-04-19,6.0171685218811035
2012-04-20,6.148806571960449
2012-04-23,6.064866542816162
2012-04-24,5.999999046325684
2012-04-25,5.647061824798584
2012-04-26,5.6489667892456055
2012-04-27,5.666138648986816
2012-04-30,5.723372936248779
2012-05-02,5.58117151260376
2012-05-03,5.573533535003662
2012-05-04,5.497182846069336
2012-05-07,5.535358905792236
2012-05-08,5.544905662536621
2012-05-09,5.462826728820801
2012-05-10,5.464736461639404
2012-05-11,5.5372700691223145
2012-05-14,5.420835971832275
2012-05-15,5.436103820800781
2012-05-16,5.436103820800781
2012-05-17,5.163157939910889
2012-05-18,5.189879417419434
2012-05-21,5.189879417419434
2012-05-22,5.451375484466553
2012-05-23,5.443739891052246
2012-05-24,5.3673882484436035
2012-05-25,5.432285308837891
2012-05-28,5.447556972503662
2012-05-29,5.396018981933594
2012-05-30,5.3673882484436035
2012-05-31,5.59262228012085
2012-06-01,5.457987308502197
2012-06-04,5.375869274139404
2012-06-05,5.293750762939453
2012-06-06,5.5152788162231445
2012-06-08,5.4828104972839355
2012-06-11,5.538194179534912
2012-06-12,5.6336822509765625
2012-06-13,5.643229961395264
2012-06-14,5.647047519683838
2012-06-15,5.767358779907227
2012-06-18,5.767358779907227
2012-06-19,5.820836067199707
2012-06-20,5.73871374130249
2012-06-21,5.513370990753174
2012-06-22,5.398784637451172
2012-06-25,5.194443702697754
2012-06-26,5.18681001663208
2012-06-27,5.253645420074463
2012-06-28,5.203990459442139
2012-06-29,5.4026055335998535
2012-07-02,5.422664165496826
2012-07-03,5.531578063964844
2012-07-04,5.564059734344482
2012-07-05,5.62711763381958
2012-07-06,5.588899612426758
2012-07-10,5.33859395980835
2012-07-11,5.361520290374756
2012-07-12,5.416934967041016
2012-07-13,5.569793701171875
