date,close
2011-06-22,19.414793014526367
2011-06-24,19.546756744384766
2011-06-27,19.402793884277344
2011-06-28,19.638736724853516
2011-06-29,19.650732040405273
2011-06-30,19.790693283081055
2011-07-01,20.67045783996582
2011-07-04,20.934391021728516
2011-07-05,20.514501571655273
2011-07-06,20.446508407592773
2011-07-07,20.57448387145996
2011-07-08,20.43451690673828
2011-07-11,20.25857162475586
2011-07-12,20.274564743041992
2011-07-13,20.5264949798584
2011-07-14,20.246572494506836
2011-07-15,20.234575271606445
2011-07-18,20.294557571411133
2011-07-19,20.338546752929688
2011-07-20,20.338546752929688
2011-07-21,20.398534774780273
2011-07-22,20.462514877319336
2011-07-25,20.45851707458496
2011-07-26,20.42652130126953
2011-07-27,20.27056312561035
2011-07-28,20.454511642456055
2011-07-29,20.046628952026367
2011-08-01,20.074617385864258
2011-08-02,19.65472412109375
2011-08-03,19.138872146606445
2011-08-04,18.035160064697266
2011-08-05,17.595285415649414
2011-08-08,15.919732093811035
2011-08-09,16.735511779785156
2011-08-10,16.751510620117188
2011-08-11,17.47531509399414
2011-08-12,17.403156280517578
2011-08-15,17.721878051757812
2011-08-16,17.599285125732422
2011-08-17,17.897581100463867
2011-08-18,16.998620986938477
2011-08-19,16.753446578979492
2011-08-22,16.728927612304688
2011-08-23,17.284650802612305
2011-08-24,17.394981384277344
2011-08-25,17.202922821044922
2011-08-26,17.4930477142334
2011-08-29,17.938446044921875
2011-08-30,17.979307174682617
2011-08-31,18.30620574951172
2011-09-01,18.416532516479492
2011-09-02,18.14684295654297
2011-09-05,17.734142303466797
2011-09-06,18.232650756835938
2011-09-08,18.63310432434082
2011-09-09,18.347070693969727
2011-09-12,18.453304290771484
2011-09-13,18.592241287231445
2011-09-14,18.816984176635742
2011-09-15,19.025381088256836
2011-09-16,19.123441696166992
2011-09-19,19.384967803955078
2011-09-20,19.58110237121582
2011-09-21,19.25420570373535
2011-09-22,18.232650756835938
2011-09-23,18.101896286010742
2011-09-26,17.860807418823242
2011-09-27,18.069204330444336
2011-09-28,17.97113800048828
2011-09-29,17.860807418823242
2011-09-30,17.42766761779785
2011-10-03,16.90464210510254
2011-10-04,16.753446578979492
2011-10-05,17.100772857666016
2011-10-06,17.345945358276367
2011-10-07,16.83925437927246
